7.500000e-01 1.508627e-161 0.000000e+00
1.250000e+00 1.626489e-146 0.000000e+00
1.750000e+00 1.535065e-136 0.000000e+00
2.250000e+00 2.660401e-129 0.000000e+00
2.750000e+00 2.408409e-123 0.000000e+00
3.250000e+00 1.971986e-118 0.000000e+00
3.750000e+00 4.223654e-114 0.000000e+00
4.250000e+00 1.429551e-110 0.000000e+00
4.750000e+00 2.021025e-107 0.000000e+00
5.250000e+00 1.620686e-104 0.000000e+00
5.750000e+00 1.555963e-101 0.000000e+00
6.250000e+00 4.678250e-99 0.000000e+00
6.750000e+00 5.516557e-97 0.000000e+00
7.250000e+00 4.037331e-95 0.000000e+00
7.750000e+00 4.470113e-93 0.000000e+00
8.250000e+00 4.247130e-91 0.000000e+00
8.750000e+00 2.998383e-89 0.000000e+00
9.250000e+00 1.179279e-87 0.000000e+00
9.750000e+00 3.065829e-86 0.000000e+00
1.025000e+01 8.042443e-85 0.000000e+00
1.075000e+01 2.148055e-83 0.000000e+00
1.125000e+01 4.749207e-82 0.000000e+00
1.175000e+01 1.088507e-80 0.000000e+00
1.225000e+01 2.046687e-79 0.000000e+00
1.275000e+01 2.589947e-78 0.000000e+00
1.325000e+01 2.812439e-77 0.000000e+00
1.375000e+01 3.495467e-76 0.000000e+00
1.425000e+01 4.626876e-75 0.000000e+00
1.475000e+01 4.675317e-74 0.000000e+00
1.525000e+01 4.017709e-73 0.000000e+00
1.575000e+01 3.483811e-72 0.000000e+00
1.625000e+01 3.131592e-71 0.000000e+00
1.675000e+01 2.415621e-70 0.000000e+00
1.725000e+01 1.542449e-69 0.000000e+00
1.775000e+01 9.331273e-69 0.000000e+00
1.825000e+01 6.345757e-68 0.000000e+00
1.875000e+01 4.764541e-67 0.000000e+00
1.925000e+01 3.419917e-66 0.000000e+00
1.975000e+01 2.032021e-65 0.000000e+00
2.025000e+01 1.045448e-64 0.000000e+00
2.075000e+01 5.235414e-64 0.000000e+00
2.125000e+01 2.669419e-63 0.000000e+00
2.175000e+01 1.312949e-62 0.000000e+00
2.225000e+01 5.849030e-62 0.000000e+00
2.275000e+01 2.402934e-61 0.000000e+00
2.325000e+01 9.437496e-61 0.000000e+00
2.375000e+01 3.607827e-60 0.000000e+00
2.425000e+01 1.391692e-59 0.000000e+00
2.475000e+01 5.416883e-59 0.000000e+00
2.525000e+01 2.127474e-58 0.000000e+00
2.575000e+01 8.133045e-58 0.000000e+00
2.625000e+01 3.053689e-57 0.000000e+00
2.675000e+01 1.136286e-56 0.000000e+00
2.725000e+01 4.228153e-56 0.000000e+00
2.775000e+01 1.573308e-55 0.000000e+00
2.825000e+01 5.749886e-55 0.000000e+00
2.875000e+01 2.045403e-54 0.000000e+00
2.925000e+01 6.893611e-54 0.000000e+00
2.975000e+01 2.181494e-53 0.000000e+00
3.025000e+01 6.423801e-53 0.000000e+00
3.075000e+01 1.808368e-52 0.000000e+00
3.125000e+01 4.910741e-52 0.000000e+00
3.175000e+01 1.321596e-51 0.000000e+00
3.225000e+01 3.493275e-51 0.000000e+00
3.275000e+01 9.150786e-51 0.000000e+00
3.325000e+01 2.418759e-50 0.000000e+00
3.375000e+01 6.509448e-50 0.000000e+00
3.425000e+01 1.783664e-49 0.000000e+00
3.475000e+01 4.931630e-49 0.000000e+00
3.525000e+01 1.375868e-48 0.000000e+00
3.575000e+01 3.908230e-48 0.000000e+00
3.625000e+01 1.110155e-47 0.000000e+00
3.675000e+01 3.097203e-47 0.000000e+00
3.725000e+01 8.186606e-47 0.000000e+00
3.775000e+01 2.050153e-46 0.000000e+00
3.825000e+01 4.864258e-46 0.000000e+00
3.875000e+01 1.123366e-45 0.000000e+00
3.925000e+01 2.525223e-45 0.000000e+00
3.975000e+01 5.525254e-45 0.000000e+00
4.025000e+01 1.198109e-44 0.000000e+00
4.075000e+01 2.574729e-44 0.000000e+00
4.125000e+01 5.434373e-44 0.000000e+00
4.175000e+01 1.167844e-43 0.000000e+00
4.225000e+01 2.532379e-43 0.000000e+00
4.275000e+01 5.540911e-43 0.000000e+00
4.325000e+01 1.245546e-42 0.000000e+00
4.375000e+01 2.850727e-42 0.000000e+00
4.425000e+01 6.583549e-42 0.000000e+00
4.475000e+01 1.562034e-41 0.000000e+00
4.525000e+01 3.739638e-41 0.000000e+00
4.575000e+01 8.872786e-41 0.000000e+00
4.625000e+01 1.994521e-40 0.000000e+00
4.675000e+01 4.247811e-40 0.000000e+00
4.725000e+01 8.494371e-40 0.000000e+00
4.775000e+01 1.623880e-39 0.000000e+00
4.825000e+01 3.021697e-39 0.000000e+00
4.875000e+01 5.522434e-39 0.000000e+00
4.925000e+01 1.009276e-38 0.000000e+00
4.975000e+01 1.844547e-38 0.000000e+00
5.025000e+01 3.371081e-38 0.000000e+00
5.075000e+01 6.216665e-38 0.000000e+00
5.125000e+01 1.156789e-37 0.000000e+00
5.175000e+01 2.191636e-37 0.000000e+00
5.225000e+01 4.152242e-37 0.000000e+00
5.275000e+01 7.937897e-37 0.000000e+00
5.325000e+01 1.531218e-36 0.000000e+00
5.375000e+01 3.007362e-36 0.000000e+00
5.425000e+01 5.906559e-36 0.000000e+00
5.475000e+01 1.181138e-35 0.000000e+00
5.525000e+01 2.361928e-35 0.000000e+00
5.575000e+01 4.723161e-35 0.000000e+00
5.625000e+01 9.360309e-35 0.000000e+00
5.675000e+01 1.821924e-34 0.000000e+00
5.725000e+01 3.420864e-34 0.000000e+00
5.775000e+01 6.251948e-34 0.000000e+00
5.825000e+01 1.102200e-33 0.000000e+00
5.875000e+01 1.891383e-33 0.000000e+00
5.925000e+01 3.216546e-33 0.000000e+00
5.975000e+01 5.324443e-33 0.000000e+00
6.025000e+01 8.813707e-33 0.000000e+00
6.075000e+01 1.445887e-32 0.000000e+00
6.125000e+01 2.371975e-32 0.000000e+00
6.175000e+01 3.891221e-32 0.000000e+00
6.225000e+01 6.441252e-32 0.000000e+00
6.275000e+01 1.066239e-31 0.000000e+00
6.325000e+01 1.780934e-31 0.000000e+00
6.375000e+01 2.974684e-31 0.000000e+00
